BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
RTSI;MCFTR;20.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3152,7;3152,7;3152,7;3152,7;26205978752,25;;;2;9792659291644,41;;;3;;20.11.2017;
RTSI;MCFTR;21.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3190,33;3190,33;3190,33;3190,33;50470600414,5;;;2;9909554457157,15;;;3;;21.11.2017;
RTSI;MCFTR;22.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3196,75;3196,75;3196,75;3196,75;33535162036,4;;;2;9929528438592,25;;;3;;22.11.2017;
RTSI;MCFTR;23.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3179,58;3179,58;3179,58;3179,58;30659856681,5;;;2;9876202520486,62;;;3;;23.11.2017;
RTSI;MCFTR;24.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3198,25;3198,25;3198,25;3198,25;31134801040,9;;;2;9934151295550,31;;;3;;24.11.2017;
RTSI;MCFTR;27.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3175,6;3175,6;3175,6;3175,6;24683806656,2;;;2;9863834527985,42;;;3;;27.11.2017;
RTSI;MCFTR;28.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3180,9;3180,9;3180,9;3180,9;31474489665,2;;;2;9880267970660,09;;;3;;28.11.2017;
RTSI;MCFTR;29.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3143,36;3143,36;3143,36;3143,36;31363188004,4;;;2;9763675670859,86;;;3;;29.11.2017;
RTSI;MCFTR;30.11.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3108,64;3108,64;3108,64;3108,64;78179988737,6;;;2;9655832190111,26;;;3;;30.11.2017;
RTSI;MCFTR;01.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3116,59;3116,59;3116,59;3116,59;32254059970,5;;;2;9680518197548,63;;;3;;01.12.2017;
RTSI;MCFTR;04.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3138,19;3138,19;3138,19;3138,19;31678170334,7;;;2;9742270820376,94;;;3;;04.12.2017;
RTSI;MCFTR;05.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3129,71;3129,71;3129,71;3129,71;25271043800,95;;;2;9715893324472,38;;;3;;05.12.2017;
RTSI;MCFTR;06.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3145,15;3145,15;3145,15;3145,15;24167326031,9;;;2;9763853156061,41;;;3;;06.12.2017;
RTSI;MCFTR;07.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3114,86;3114,86;3114,86;3114,86;28549119472;;;2;9667475240299,74;;;3;;07.12.2017;
RTSI;MCFTR;08.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3117,59;3117,59;3117,59;3117,59;23038211567,1;;;2;9675925704956,6;;;3;;08.12.2017;
RTSI;MCFTR;11.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3182,17;3182,17;3182,17;3182,17;29259723999,35;;;2;9876366501932,56;;;3;;11.12.2017;
RTSI;MCFTR;12.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3200,17;3200,17;3200,17;3200,17;32680518614,7;;;2;9932221482970,51;;;3;;12.12.2017;
RTSI;MCFTR;13.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3157,5;3157,5;3157,5;3157,5;36682457088,85;;;2;9799817545925,31;;;3;;13.12.2017;
RTSI;MCFTR;14.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3188,06;3188,06;3188,06;3188,06;32875084250,45;;;2;9893887018928,4;;;3;;14.12.2017;
RTSI;MCFTR;15.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3175,99;3175,99;3175,99;3175,99;31783344746,75;;;2;9855211831318,11;;;3;;15.12.2017;
RTSI;MCFTR;18.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3162,57;3162,57;3162,57;3162,57;27942037281,45;;;2;9811935204977,34;;;3;;18.12.2017;
RTSI;MCFTR;19.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3138,24;3138,24;3138,24;3138,24;27080052926,2;;;2;9736441576176,67;;;3;;19.12.2017;
RTSI;MCFTR;20.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3115,74;3115,74;3115,74;3115,74;31264522374,9;;;2;9666626860819,12;;;3;;20.12.2017;
RTSI;MCFTR;21.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3119,81;3119,81;3119,81;3119,81;31264522374,9;;;2;9622570827703,72;;;3;;21.12.2017;
RTSI;MCFTR;22.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3134,06;3134,06;3134,06;3134,06;20918042113,9;;;2;9271693943231,71;;;3;;22.12.2017;
RTSI;MCFTR;25.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3137,36;3137,36;3137,36;3137,36;10781756260,15;;;2;9281064063190,96;;;3;;25.12.2017;
RTSI;MCFTR;26.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3125,4;3125,4;3125,4;3125,4;11945064397,1;;;2;9245643011420,69;;;3;;26.12.2017;
RTSI;MCFTR;27.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3139,02;3139,02;3139,02;3139,02;26561492904,95;;;2;9285952974200,29;;;3;;27.12.2017;
RTSI;MCFTR;28.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3134,13;3134,13;3134,13;3134,13;18090090633;;;2;9271475547461,47;;;3;;28.12.2017;
RTSI;MCFTR;29.12.2017;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3144,34;3144,34;3144,34;3144,34;15957336731,1;;;2;9301695430710,21;;;3;;29.12.2017;
RTSI;MCFTR;03.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3208,77;3208,77;3208,77;3208,77;21076095059,7;;;2;9492304557095,82;;;3;;03.01.2018;
RTSI;MCFTR;04.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3275,28;3275,28;3275,28;3275,28;36531245623,15;;;2;9689074992110,63;;;3;;04.01.2018;
RTSI;MCFTR;05.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3291,57;3291,57;3291,57;3291,57;25985573299,45;;;2;9732313882894,12;;;3;;05.01.2018;
RTSI;MCFTR;09.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3318,38;3318,38;3318,38;3318,38;44389501692,95;;;2;9811559695855,5;;;3;;09.01.2018;
RTSI;MCFTR;10.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3328,64;3328,64;3328,64;3328,64;40081917520,9;;;2;9841904816641,92;;;3;;10.01.2018;
RTSI;MCFTR;11.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3349,78;3349,78;3349,78;3349,78;35875188920,05;;;2;9904433763066,36;;;3;;11.01.2018;
RTSI;MCFTR;12.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3373,54;3373,54;3373,54;3373,54;38133037880,2;;;2;9974645577029,27;;;3;;12.01.2018;
RTSI;MCFTR;15.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3372,27;3372,27;3372,27;3372,27;28506021421,1;;;2;9970934336361,46;;;3;;15.01.2018;
RTSI;MCFTR;16.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3366,84;3366,84;3366,84;3366,84;34181194406;;;2;9954885342363,06;;;3;;16.01.2018;
RTSI;MCFTR;17.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3396,66;3396,66;3396,66;3396,66;41081164885,9;;;2;10043050307352,27;;;3;;17.01.2018;
RTSI;MCFTR;18.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3425,86;3425,86;3425,86;3425,86;50772584530,15;;;2;10129354929058,54;;;3;;18.01.2018;
RTSI;MCFTR;19.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3409,25;3409,25;3409,25;3409,25;40066007461;;;2;10080241959217,63;;;3;;19.01.2018;
RTSI;MCFTR;22.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3442,47;3442,47;3442,47;3442,47;32826159274,15;;;2;10178470693409,42;;;3;;22.01.2018;
RTSI;MCFTR;23.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3428,07;3428,07;3428,07;3428,07;40634954873,65;;;2;10135908144166,14;;;3;;23.01.2018;
RTSI;MCFTR;24.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3440,06;3440,06;3440,06;3440,06;33738711190,35;;;2;10171330748243,6;;;3;;24.01.2018;
RTSI;MCFTR;25.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3459,5;3459,5;3459,5;3459,5;52938287627,6;;;2;10228860458699,17;;;3;;25.01.2018;
RTSI;MCFTR;26.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3422,56;3422,56;3422,56;3422,56;42865841196,4;;;2;10119611727265,22;;;3;;26.01.2018;
RTSI;MCFTR;29.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3406,18;3406,18;3406,18;3406,18;43934120261,7;;;2;10071161374912,26;;;3;;29.01.2018;
RTSI;MCFTR;30.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3400,35;3400,35;3400,35;3400,35;47971484476,25;;;2;10053920864204,71;;;3;;30.01.2018;
RTSI;MCFTR;31.01.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3414,71;3414,71;3414,71;3414,71;47458773372,4;;;2;10096411750094,15;;;3;;31.01.2018;
RTSI;MCFTR;01.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3433,46;3433,46;3433,46;3433,46;47093257987,75;;;2;10151849888277,82;;;3;;01.02.2018;
RTSI;MCFTR;02.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3402,55;3402,55;3402,55;3402,55;45939793518,3;;;2;10060481816477,11;;;3;;02.02.2018;
RTSI;MCFTR;05.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3395,11;3395,11;3395,11;3395,11;38890404182,85;;;2;10038464546135,37;;;3;;05.02.2018;
RTSI;MCFTR;06.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3337,54;3337,54;3337,54;3337,54;64462131911,55;;;2;9868226092713,65;;;3;;06.02.2018;
RTSI;MCFTR;07.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3361,99;3361,99;3361,99;3361,99;40989154734,5;;;2;9940527339732,71;;;3;;07.02.2018;
RTSI;MCFTR;08.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3321,14;3321,14;3321,14;3321,14;39966166240,7;;;2;9819720941341,42;;;3;;08.02.2018;
RTSI;MCFTR;09.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3276,22;3276,22;3276,22;3276,22;56590762463,5;;;2;9686925855804,41;;;3;;09.02.2018;
RTSI;MCFTR;12.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3310,52;3310,52;3310,52;3310,52;34667140420,4;;;2;9788351308514,98;;;3;;12.02.2018;
RTSI;MCFTR;13.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3356,01;3356,01;3356,01;3356,01;36305983680,1;;;2;9922869989792,11;;;3;;13.02.2018;
RTSI;MCFTR;14.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3366,93;3366,93;3366,93;3366,93;42712377582,5;;;2;9955118300030,55;;;3;;14.02.2018;
RTSI;MCFTR;15.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3378,11;3378,11;3378,11;3378,11;44459857653;;;2;9988190766285,2;;;3;;15.02.2018;
RTSI;MCFTR;16.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3362,93;3362,93;3362,93;3362,93;58420328516,5;;;2;9943315895208,85;;;3;;16.02.2018;
RTSI;MCFTR;19.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3362,41;3362,41;3362,41;3362,41;31273799300,25;;;2;9941787094124,86;;;3;;19.02.2018;
RTSI;MCFTR;20.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3385,08;3385,08;3385,08;3385,08;37342072099,55;;;2;10008770662200,26;;;3;;20.02.2018;
RTSI;MCFTR;21.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3459,93;3459,93;3459,93;3459,93;52795619959,85;;;2;10230121868226,7;;;3;;21.02.2018;
RTSI;MCFTR;22.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3484,54;3484,54;3484,54;3484,54;53281227216,95;;;2;10302867082242,71;;;3;;22.02.2018;
RTSI;MCFTR;26.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3508,9;3508,9;3508,9;3508,9;59681509646,3;;;2;10374899678531,12;;;3;;26.02.2018;
RTSI;MCFTR;27.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3492,1;3492,1;3492,1;3492,1;37110806981,45;;;2;10325228572819,05;;;3;;27.02.2018;
RTSI;MCFTR;28.02.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3424,86;3424,86;3424,86;3424,86;48353151858,45;;;2;10126399058398,18;;;3;;28.02.2018;
RTSI;MCFTR;01.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3426,5;3426,5;3426,5;3426,5;43719292859,4;;;2;10131270774210,42;;;3;;01.03.2018;
RTSI;MCFTR;02.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3412,99;3412,99;3412,99;3412,99;39527790205,2;;;2;10091337741039,97;;;3;;02.03.2018;
RTSI;MCFTR;05.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3443,84;3443,84;3443,84;3443,84;30064306468,85;;;2;10182555261587,73;;;3;;05.03.2018;
RTSI;MCFTR;06.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3434,58;3434,58;3434,58;3434,58;41872699381,4;;;2;10155171213421,92;;;3;;06.03.2018;
RTSI;MCFTR;07.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3416,56;3416,56;3416,56;3416,56;40670500815,8;;;2;10101842150949,48;;;3;;07.03.2018;
RTSI;MCFTR;09.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3447,29;3447,29;3447,29;3447,29;24586686701,05;;;2;10192055923408,16;;;3;;09.03.2018;
RTSI;MCFTR;12.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3456,72;3456,72;3456,72;3456,72;29406900153,2;;;2;10219947162192,14;;;3;;12.03.2018;
RTSI;MCFTR;13.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3458,76;3458,76;3458,76;3458,76;35139312430,65;;;2;10225987916251,09;;;3;;13.03.2018;
RTSI;MCFTR;14.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3392,94;3392,94;3392,94;3392,94;45756038087,4;;;2;10031356346941,86;;;3;;14.03.2018;
RTSI;MCFTR;15.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3388,84;3388,84;3388,84;3388,84;56858203390,5;;;2;10019254109584,55;;;3;;15.03.2018;
RTSI;MCFTR;16.03.2018;MOEX Russia Total Return;Индекс МосБиржи полной доходности брутто;3421,81;3421,81;3421,81;3421,81;72242895694,65;;;2;9893607396821,12;;;3;;16.03.2018;
